Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2018Q1,"",S08000029,"",F805H,"",Elective Inpatients,"",155,158,1.01935483870968,"",160,235,1.46875,""
2018Q2,"",S08000029,"",F805H,"",Elective Inpatients,"",142,140,0.985915492957746,"",145,184,1.26896551724138,""
2018Q3,"",S08000029,"",F805H,"",Elective Inpatients,"",110,118,1.07272727272727,"",117,153,1.30769230769231,""
2018Q4,"",S08000029,"",F805H,"",Elective Inpatients,"",125,121,0.968,"",132,145,1.09848484848485,""
2019Q1,"",S08000029,"",F805H,"",Elective Inpatients,"",137,141,1.02919708029197,"",142,185,1.30281690140845,""
2019Q2,"",S08000029,"",F805H,"",Elective Inpatients,"",145,146,1.00689655172414,"",145,154,1.06206896551724,""
2019Q3,"",S08000029,"",F805H,"",Elective Inpatients,"",130,141,1.08461538461538,"",140,170,1.21428571428571,""
2019Q4,"",S08000029,"",F805H,"",Elective Inpatients,"",153,175,1.1437908496732,"",160,264,1.65,""
2020Q1,"",S08000029,"",F805H,"",Elective Inpatients,"",130,123,0.946153846153846,"",135,229,1.6962962962963,""
2020Q3,"",S08000029,"",F805H,"",Elective Inpatients,"",70,68,0.971428571428571,"",80,98,1.225,""
2020Q4,"",S08000029,"",F805H,"",Elective Inpatients,"",115,110,0.956521739130435,"",116,120,1.03448275862069,""
2021Q1,"",S08000029,"",F805H,"",Elective Inpatients,"",90,92,1.02222222222222,"",92,110,1.19565217391304,""
2021Q2,"",S08000029,"",F805H,"",Elective Inpatients,"",145,124,0.855172413793103,"",149,186,1.24832214765101,""
2021Q3,"",S08000029,"",F805H,"",Elective Inpatients,"",115,111,0.965217391304348,"",116,116,1,""
2021Q4,"",S08000029,"",F805H,"",Elective Inpatients,"",100,92,0.92,"",104,114,1.09615384615385,""
2022Q1,"",S08000029,"",F805H,"",Elective Inpatients,"",103,93,0.902912621359223,"",106,113,1.06603773584906,""
2022Q2,"",S08000029,"",F805H,"",Elective Inpatients,"",116,95,0.818965517241379,"",119,103,0.865546218487395,""
2022Q3,p,S08000029,"",F805H,"",Elective Inpatients,"",119,106,0.890756302521008,"",120,114,0.95,""
2017Q3,"",S08000029,"",F704H,"",Elective Inpatients,"",1222,2744,2.24549918166939,"",1233,3608,2.92619626926196,""
2017Q4,"",S08000029,"",F704H,"",Elective Inpatients,"",1131,2707,2.39345711759505,"",1141,3463,3.0350569675723,""
2018Q1,"",S08000029,"",F704H,"",Elective Inpatients,"",1057,2060,1.94891201513718,"",1054,2723,2.58349146110057,""
2018Q2,"",S08000029,"",F704H,"",Elective Inpatients,"",1192,2537,2.12835570469799,"",1192,3340,2.80201342281879,""
2018Q3,"",S08000029,"",F704H,"",Elective Inpatients,"",1121,2301,2.05263157894737,"",1136,3407,2.99911971830986,""
2018Q4,"",S08000029,"",F704H,"",Elective Inpatients,"",1129,2549,2.2577502214349,"",1142,3662,3.20665499124343,""
2019Q1,"",S08000029,"",F704H,"",Elective Inpatients,"",1106,2206,1.99457504520796,"",1112,3220,2.89568345323741,""
2019Q2,"",S08000029,"",F704H,"",Elective Inpatients,"",1132,2009,1.77473498233216,"",1150,3281,2.85304347826087,""
2019Q3,"",S08000029,"",F704H,"",Elective Inpatients,"",1139,2095,1.83933274802458,"",1149,2986,2.59878154917319,""
2019Q4,"",S08000029,"",F704H,"",Elective Inpatients,"",1176,2353,2.00085034013605,"",1192,3402,2.85402684563758,""
2020Q1,"",S08000029,"",F704H,"",Elective Inpatients,"",1037,1973,1.90260366441659,"",1072,3093,2.88526119402985,""
2020Q2,"",S08000029,"",F704H,"",Elective Inpatients,"",291,439,1.5085910652921,"",298,819,2.74832214765101,""
2020Q3,"",S08000029,"",F704H,"",Elective Inpatients,"",739,1248,1.68876860622463,"",755,1974,2.61456953642384,""
2020Q4,"",S08000029,"",F704H,"",Elective Inpatients,"",780,1622,2.07948717948718,"",792,1892,2.38888888888889,""
2021Q1,"",S08000029,"",F704H,"",Elective Inpatients,"",455,1030,2.26373626373626,"",454,1167,2.5704845814978,""
2021Q2,"",S08000029,"",F704H,"",Elective Inpatients,"",930,1649,1.77311827956989,"",945,2271,2.4031746031746,""
2021Q3,"",S08000029,"",F704H,"",Elective Inpatients,"",885,1541,1.74124293785311,"",889,2080,2.33970753655793,""
2021Q4,"",S08000029,"",F704H,"",Elective Inpatients,"",785,1344,1.71210191082803,"",811,1955,2.41060419235512,""
2022Q1,"",S08000029,"",F704H,"",Elective Inpatients,"",714,1043,1.46078431372549,"",725,2073,2.85931034482759,""
2022Q2,"",S08000029,"",F704H,"",Elective Inpatients,"",799,1352,1.69211514392991,"",815,2064,2.53251533742331,""
2022Q3,p,S08000029,"",F704H,"",Elective Inpatients,"",801,1285,1.60424469413233,"",814,1851,2.27395577395577,""
2017Q3,"",S08000019,"",V217H,"",Elective Inpatients,"",655,1245,1.90076335877863,"",660,2000,3.03030303030303,""
2017Q4,"",S08000019,"",V217H,"",Elective Inpatients,"",630,1280,2.03174603174603,"",640,2055,3.2109375,""
2018Q1,"",S08000019,"",V217H,"",Elective Inpatients,"",665,1256,1.88872180451128,"",665,1906,2.86616541353383,""
2018Q2,"",S08000019,"",V217H,"",Elective Inpatients,"",641,1336,2.08424336973479,"",651,2217,3.40552995391705,""
2018Q3,"",S08000019,"",V217H,"",Elective Inpatients,"",580,1170,2.01724137931034,"",575,1515,2.63478260869565,""
2018Q4,"",S08000019,"",V217H,"",Elective Inpatients,"",705,1430,2.02836879432624,"",715,2045,2.86013986013986,""
2019Q1,"",S08000019,"",V217H,"",Elective Inpatients,"",649,1283,1.9768875192604,"",650,1858,2.85846153846154,""
2019Q2,"",S08000019,"",V217H,"",Elective Inpatients,"",788,1284,1.62944162436548,"",800,1780,2.225,""
2019Q3,"",S08000019,"",V217H,"",Elective Inpatients,"",756,1345,1.77910052910053,"",762,1914,2.51181102362205,""
2019Q4,"",S08000019,"",V217H,"",Elective Inpatients,"",750,1249,1.66533333333333,"",760,1621,2.13289473684211,""
2020Q1,"",S08000019,"",V217H,"",Elective Inpatients,"",685,1050,1.53284671532847,"",705,1331,1.88794326241135,""
2020Q2,"",S08000019,"",V217H,"",Elective Inpatients,"",157,268,1.70700636942675,"",160,402,2.5125,""
2020Q3,"",S08000019,"",V217H,"",Elective Inpatients,"",500,897,1.794,"",495,1032,2.08484848484848,""
2020Q4,"",S08000019,"",V217H,"",Elective Inpatients,"",625,1012,1.6192,"",640,1264,1.975,""
2021Q1,"",S08000019,"",V217H,"",Elective Inpatients,"",390,669,1.71538461538462,"",390,751,1.92564102564103,""
2021Q2,"",S08000019,"",V217H,"",Elective Inpatients,"",705,1328,1.88368794326241,"",710,1410,1.98591549295775,""
2021Q3,"",S08000019,"",V217H,"",Elective Inpatients,"",580,1210,2.08620689655172,"",590,1438,2.43728813559322,""
2021Q4,"",S08000019,"",V217H,"",Elective Inpatients,"",620,992,1.6,"",630,1446,2.2952380952381,""
2022Q1,"",S08000019,"",V217H,"",Elective Inpatients,"",535,904,1.68971962616822,"",540,1127,2.08703703703704,""
2022Q2,"",S08000019,"",V217H,"",Elective Inpatients,"",715,1199,1.67692307692308,"",725,1482,2.04413793103448,""
2022Q3,p,S08000019,"",V217H,"",Elective Inpatients,"",736,1015,1.37907608695652,"",745,1127,1.51275167785235,""
2017Q3,"",S08000019,"",S08000019,d,Elective Inpatients,"",657,1248,1.89954337899543,"",664,2002,3.01506024096386,""
2017Q4,"",S08000019,"",S08000019,d,Elective Inpatients,"",631,1280,2.02852614896989,"",641,2058,3.21060842433697,""
2018Q1,"",S08000019,"",S08000019,d,Elective Inpatients,"",668,1262,1.88922155688623,"",668,1919,2.87275449101796,""
2018Q2,"",S08000019,"",S08000019,d,Elective Inpatients,"",641,1336,2.08424336973479,"",651,2217,3.40552995391705,""
2018Q3,"",S08000019,"",S08000019,d,Elective Inpatients,"",579,1174,2.02763385146805,"",576,1519,2.63715277777778,""
2018Q4,"",S08000019,"",S08000019,d,Elective Inpatients,"",709,1430,2.01692524682652,"",717,2048,2.85634588563459,""
2019Q1,"",S08000019,"",S08000019,d,Elective Inpatients,"",651,1352,2.07680491551459,"",652,1867,2.86349693251534,""
2019Q2,"",S08000019,"",S08000019,d,Elective Inpatients,"",788,1284,1.62944162436548,"",805,1784,2.21614906832298,""
2019Q3,"",S08000019,"",S08000019,d,Elective Inpatients,"",762,1398,1.83464566929134,"",768,1967,2.56119791666667,""
2019Q4,"",S08000019,"",S08000019,d,Elective Inpatients,"",757,1249,1.64993394980185,"",770,1621,2.1051948051948,""
2020Q1,"",S08000019,"",S08000019,d,Elective Inpatients,"",690,1050,1.52173913043478,"",708,1331,1.87994350282486,""
2020Q2,"",S08000019,"",S08000019,d,Elective Inpatients,"",157,268,1.70700636942675,"",160,402,2.5125,""
2020Q3,"",S08000019,"",S08000019,d,Elective Inpatients,"",500,897,1.794,"",497,1032,2.07645875251509,""
2020Q4,"",S08000019,"",S08000019,d,Elective Inpatients,"",627,1042,1.66188197767145,"",642,1331,2.07320872274143,""
2021Q1,"",S08000019,"",S08000019,d,Elective Inpatients,"",390,669,1.71538461538462,"",392,757,1.93112244897959,""
2021Q2,"",S08000019,"",S08000019,d,Elective Inpatients,"",708,1328,1.87570621468927,"",714,1411,1.97619047619048,""
2021Q3,"",S08000019,"",S08000019,d,Elective Inpatients,"",586,1215,2.07337883959044,"",597,1444,2.41876046901173,""
2021Q4,"",S08000019,"",S08000019,d,Elective Inpatients,"",627,1024,1.63317384370016,"",633,1478,2.3349131121643,""
2022Q1,"",S08000019,"",S08000019,d,Elective Inpatients,"",537,958,1.78398510242086,"",542,1181,2.1789667896679,""
2022Q2,"",S08000019,"",S08000019,d,Elective Inpatients,"",719,1199,1.66759388038943,"",727,1482,2.03851444291609,""
2022Q3,p,S08000019,"",S08000019,d,Elective Inpatients,"",757,1015,1.34081902245707,"",766,1127,1.47127937336815,""
2017Q3,"",S08000020,"",N101H,"",Elective Inpatients,"",2272,5590,2.46038732394366,"",2285,8828,3.86345733041576,""
2017Q4,"",S08000020,"",N101H,"",Elective Inpatients,"",2128,5116,2.40413533834586,"",2152,8995,4.17983271375465,""
2018Q1,"",S08000020,"",N101H,"",Elective Inpatients,"",1773,4519,2.54878736604625,"",1780,7982,4.48426966292135,""
2018Q2,"",S08000020,"",N101H,"",Elective Inpatients,"",2157,5226,2.42280945757997,"",2161,8722,4.0360944007404,""
2018Q3,"",S08000020,"",N101H,"",Elective Inpatients,"",2043,4876,2.38668624571708,"",2068,8515,4.11750483558994,""
2018Q4,"",S08000020,"",N101H,"",Elective Inpatients,"",2158,5264,2.43929564411492,"",2185,8854,4.05217391304348,""
2019Q1,"",S08000020,"",N101H,"",Elective Inpatients,"",2002,4829,2.41208791208791,"",2000,7193,3.5965,""
2019Q2,"",S08000020,"",N101H,"",Elective Inpatients,"",2176,4994,2.29503676470588,"",2182,8250,3.78093492208983,""
2019Q3,"",S08000020,"",N101H,"",Elective Inpatients,"",2258,5226,2.31443755535872,"",2278,8845,3.88279192273925,""
2019Q4,"",S08000020,"",N101H,"",Elective Inpatients,"",2086,4667,2.23729626078619,"",2133,7477,3.50539146741678,""
2020Q1,"",S08000020,"",N101H,"",Elective Inpatients,"",1732,3975,2.29503464203233,"",1783,7144,4.00673022994952,""
2020Q2,"",S08000020,"",N101H,"",Elective Inpatients,"",833,2177,2.61344537815126,"",830,3980,4.79518072289157,""
2020Q3,"",S08000020,"",N101H,"",Elective Inpatients,"",1281,3159,2.46604215456674,"",1316,5450,4.14133738601824,""
2020Q4,"",S08000020,"",N101H,"",Elective Inpatients,"",1459,3694,2.5318711446196,"",1505,6169,4.09900332225914,""
2021Q1,"",S08000020,"",N101H,"",Elective Inpatients,"",1114,2819,2.53052064631957,"",1125,4681,4.16088888888889,""
2021Q2,"",S08000020,"",N101H,"",Elective Inpatients,"",1559,3725,2.38935214881334,"",1585,6465,4.0788643533123,""
2021Q3,"",S08000020,"",N101H,"",Elective Inpatients,"",1467,3660,2.49488752556237,"",1506,6176,4.10092961487384,""
2021Q4,"",S08000020,"",N101H,"",Elective Inpatients,"",1422,3305,2.32419127988748,"",1468,5697,3.8807901907357,""
2022Q1,"",S08000020,"",N101H,"",Elective Inpatients,"",1504,3569,2.37300531914894,"",1528,5644,3.69371727748691,""
2022Q2,"",S08000020,"",N101H,"",Elective Inpatients,"",1730,3895,2.2514450867052,"",1744,6295,3.60951834862385,""
2022Q3,p,S08000020,"",N101H,"",Elective Inpatients,"",1677,3987,2.37745974955277,"",1723,6484,3.76320371445154,""
2017Q3,"",S08000020,"",N411H,"",Elective Inpatients,"",284,736,2.59154929577465,"",285,1053,3.69473684210526,""
2017Q4,"",S08000020,"",N411H,"",Elective Inpatients,"",314,772,2.45859872611465,"",315,1006,3.19365079365079,""
2018Q1,"",S08000020,"",N411H,"",Elective Inpatients,"",274,660,2.40875912408759,"",275,855,3.10909090909091,""
2018Q2,"",S08000020,"",N411H,"",Elective Inpatients,"",319,659,2.06583072100313,"",320,935,2.921875,""
2018Q3,"",S08000020,"",N411H,"",Elective Inpatients,"",318,696,2.18867924528302,"",325,844,2.59692307692308,""
2018Q4,"",S08000020,"",N411H,"",Elective Inpatients,"",318,627,1.97169811320755,"",321,905,2.81931464174455,""
2019Q1,"",S08000020,"",N411H,"",Elective Inpatients,"",295,597,2.02372881355932,"",300,1046,3.48666666666667,""
2019Q2,"",S08000020,"",N411H,"",Elective Inpatients,"",347,564,1.62536023054755,"",350,802,2.29142857142857,""
2019Q3,"",S08000020,"",N411H,"",Elective Inpatients,"",281,546,1.94306049822064,"",285,767,2.69122807017544,""
2019Q4,"",S08000020,"",N411H,"",Elective Inpatients,"",233,418,1.79399141630901,"",240,832,3.46666666666667,""
2020Q1,"",S08000020,"",N411H,"",Elective Inpatients,"",220,307,1.39545454545455,"",220,428,1.94545454545455,""
2020Q2,"",S08000020,"",N411H,"",Elective Inpatients,"",72,50,0.694444444444444,"",75,62,0.826666666666667,""
2020Q3,"",S08000020,"",N411H,"",Elective Inpatients,"",155,92,0.593548387096774,"",155,110,0.709677419354839,""
2020Q4,"",S08000020,"",N411H,"",Elective Inpatients,"",221,411,1.85972850678733,"",225,508,2.25777777777778,""
2021Q1,"",S08000020,"",N411H,"",Elective Inpatients,"",110,158,1.43636363636364,"",115,225,1.95652173913043,""
2021Q2,"",S08000020,"",N411H,"",Elective Inpatients,"",55,60,1.09090909090909,"",60,89,1.48333333333333,""
2021Q3,"",S08000020,"",N411H,"",Elective Inpatients,"",54,97,1.7962962962963,"",55,122,2.21818181818182,""
2021Q4,"",S08000020,"",N411H,"",Elective Inpatients,"",64,132,2.0625,"",65,240,3.69230769230769,""
2022Q1,"",S08000020,"",N411H,"",Elective Inpatients,"",65,127,1.95384615384615,"",70,175,2.5,""
2022Q2,"",S08000020,"",N411H,"",Elective Inpatients,"",75,161,2.14666666666667,"",75,184,2.45333333333333,""
2022Q3,p,S08000020,"",N411H,"",Elective Inpatients,"",30,56,1.86666666666667,"",35,81,2.31428571428571,""
2017Q3,"",S08000020,"",S08000020,d,Elective Inpatients,"",3174,7551,2.37901701323251,"",3202,12463,3.89225484072455,""
2017Q4,"",S08000020,"",S08000020,d,Elective Inpatients,"",3078,7289,2.36809616634178,"",3106,11975,3.85544108177721,""
2018Q1,"",S08000020,"",S08000020,d,Elective Inpatients,"",2650,6460,2.4377358490566,"",2656,10873,4.09375,""
2018Q2,"",S08000020,"",S08000020,d,Elective Inpatients,"",3182,7365,2.31458202388435,"",3190,12024,3.7692789968652,""
2018Q3,"",S08000020,"",S08000020,d,Elective Inpatients,"",3023,6852,2.26662256037049,"",3053,11586,3.79495578119882,""
2018Q4,"",S08000020,"",S08000020,d,Elective Inpatients,"",3171,7184,2.26553137811416,"",3214,11773,3.66303671437461,""
2019Q1,"",S08000020,"",S08000020,d,Elective Inpatients,"",2981,6654,2.23213686682321,"",2977,10023,3.36681222707424,""
2019Q2,"",S08000020,"",S08000020,d,Elective Inpatients,"",3157,6763,2.14222363002851,"",3170,11200,3.53312302839117,""
2019Q3,"",S08000020,"",S08000020,d,Elective Inpatients,"",3189,6896,2.16243336469113,"",3218,11361,3.53045369794904,""
2019Q4,"",S08000020,"",S08000020,d,Elective Inpatients,"",2987,6201,2.07599598259123,"",3054,10272,3.36345776031434,""
2020Q1,"",S08000020,"",S08000020,d,Elective Inpatients,"",2607,5578,2.13962408899118,"",2664,9539,3.58070570570571,""
2020Q2,"",S08000020,"",S08000020,d,Elective Inpatients,"",1058,2507,2.3695652173913,"",1056,4439,4.20359848484848,""
2020Q3,"",S08000020,"",S08000020,d,Elective Inpatients,"",1658,3630,2.18938480096502,"",1693,6137,3.62492616656822,""
2020Q4,"",S08000020,"",S08000020,d,Elective Inpatients,"",2121,4919,2.31918906176332,"",2170,7894,3.63778801843318,""
2021Q1,"",S08000020,"",S08000020,d,Elective Inpatients,"",1451,3456,2.38180565127498,"",1469,5690,3.87338325391423,""
2021Q2,"",S08000020,"",S08000020,d,Elective Inpatients,"",2099,4624,2.20295378751787,"",2129,7967,3.74213245655237,""
2021Q3,"",S08000020,"",S08000020,d,Elective Inpatients,"",2070,4761,2.3,"",2110,7845,3.71800947867299,""
2021Q4,"",S08000020,"",S08000020,d,Elective Inpatients,"",1939,4329,2.23259412068076,"",2000,7350,3.675,""
2022Q1,"",S08000020,"",S08000020,d,Elective Inpatients,"",2073,4593,2.21562952243126,"",2096,7323,3.49379770992366,""
2022Q2,"",S08000020,"",S08000020,d,Elective Inpatients,"",2345,5112,2.17995735607676,"",2358,8110,3.43935538592027,""
2022Q3,p,S08000020,"",S08000020,d,Elective Inpatients,"",2211,4909,2.22026232473994,"",2272,8518,3.74911971830986,""
2017Q3,"",S08000031,"",G107H,"",Elective Inpatients,"",2061,4291,2.08199902959728,"",2105,7742,3.67790973871734,""
2017Q4,"",S08000031,"",G107H,"",Elective Inpatients,"",2366,5590,2.36263736263736,"",2393,9145,3.82156289176766,""
2018Q1,"",S08000031,"",G107H,"",Elective Inpatients,"",2083,4729,2.27028324531925,"",2076,8419,4.05539499036609,""
2018Q2,"",S08000031,"",G107H,"",Elective Inpatients,"",2198,4552,2.07097361237489,"",2207,7449,3.37516991391029,""
2018Q3,"",S08000031,"",G107H,"",Elective Inpatients,"",2023,4123,2.03806228373702,"",2041,6337,3.10485056344929,""
2018Q4,"",S08000031,"",G107H,"",Elective Inpatients,"",1976,4096,2.07287449392713,"",1996,6864,3.43887775551102,""
2019Q1,"",S08000031,"",G107H,"",Elective Inpatients,"",2124,4006,1.88606403013183,"",2116,6731,3.18100189035917,""
2019Q2,"",S08000031,"",G107H,"",Elective Inpatients,"",2012,3917,1.94681908548708,"",2017,6722,3.33267228557263,""
2019Q3,"",S08000031,"",G107H,"",Elective Inpatients,"",1944,3567,1.83487654320988,"",1948,6561,3.36806981519507,""
2019Q4,"",S08000031,"",G107H,"",Elective Inpatients,"",2077,3863,1.85989407799711,"",2088,6219,2.97844827586207,""
2020Q1,"",S08000031,"",G107H,"",Elective Inpatients,"",1905,3470,1.82152230971129,"",1908,5718,2.99685534591195,""
2020Q2,"",S08000031,"",G107H,"",Elective Inpatients,"",799,1617,2.02377972465582,"",790,2496,3.15949367088608,""
2020Q3,"",S08000031,"",G107H,"",Elective Inpatients,"",1512,3042,2.01190476190476,"",1504,4998,3.32313829787234,""
2020Q4,"",S08000031,"",G107H,"",Elective Inpatients,"",1297,3035,2.34001542020046,"",1321,4830,3.65632096896291,""
2021Q1,"",S08000031,"",G107H,"",Elective Inpatients,"",998,2668,2.67334669338677,"",992,3630,3.65927419354839,""
2021Q2,"",S08000031,"",G107H,"",Elective Inpatients,"",1421,3035,2.13581984517945,"",1414,5082,3.59405940594059,""
2021Q3,"",S08000031,"",G107H,"",Elective Inpatients,"",1289,2550,1.97827773467804,"",1294,4392,3.39412673879444,""
2021Q4,"",S08000031,"",G107H,"",Elective Inpatients,"",1202,2473,2.05740432612313,"",1216,4838,3.97861842105263,""
2022Q1,"",S08000031,"",G107H,"",Elective Inpatients,"",957,1780,1.85997910135841,"",948,3460,3.64978902953587,""
2022Q2,"",S08000031,"",G107H,"",Elective Inpatients,"",1111,2334,2.1008100810081,"",1106,4233,3.82730560578662,""
2022Q3,p,S08000031,"",G107H,"",Elective Inpatients,"",1566,3283,2.09642401021711,"",1564,6081,3.8881074168798,""
2017Q3,"",S08000031,"",C313H,"",Elective Inpatients,"",468,1048,2.23931623931624,"",480,1400,2.91666666666667,""
2017Q4,"",S08000031,"",C313H,"",Elective Inpatients,"",451,1209,2.68070953436807,"",465,1528,3.28602150537634,""
2018Q1,"",S08000031,"",C313H,"",Elective Inpatients,"",430,852,1.98139534883721,"",442,1215,2.74886877828054,""
2018Q2,"",S08000031,"",C313H,"",Elective Inpatients,"",485,1055,2.17525773195876,"",499,1524,3.05410821643287,""
2018Q3,"",S08000031,"",C313H,"",Elective Inpatients,"",418,971,2.32296650717703,"",423,1256,2.9692671394799,""
2018Q4,"",S08000031,"",C313H,"",Elective Inpatients,"",456,1227,2.69078947368421,"",475,1701,3.58105263157895,""
2019Q1,"",S08000031,"",C313H,"",Elective Inpatients,"",425,964,2.26823529411765,"",435,1266,2.91034482758621,""
2019Q2,"",S08000031,"",C313H,"",Elective Inpatients,"",372,884,2.37634408602151,"",387,1165,3.01033591731266,""
2019Q3,"",S08000031,"",C313H,"",Elective Inpatients,"",334,823,2.46407185628743,"",350,1295,3.7,""
2019Q4,"",S08000031,"",C313H,"",Elective Inpatients,"",362,1053,2.90883977900552,"",370,1163,3.14324324324324,""
2020Q1,"",S08000031,"",C313H,"",Elective Inpatients,"",287,800,2.78745644599303,"",295,1387,4.70169491525424,""
2020Q2,"",S08000031,"",C313H,"",Elective Inpatients,"",24,114,4.75,"",25,110,4.4,""
2020Q3,"",S08000031,"",C313H,"",Elective Inpatients,"",120,248,2.06666666666667,"",125,451,3.608,""
2020Q4,"",S08000031,"",C313H,"",Elective Inpatients,"",262,547,2.08778625954198,"",275,893,3.24727272727273,""
2021Q1,"",S08000031,"",C313H,"",Elective Inpatients,"",219,782,3.57077625570776,"",220,977,4.44090909090909,""
2021Q2,"",S08000031,"",C313H,"",Elective Inpatients,"",292,806,2.76027397260274,"",305,1077,3.53114754098361,""
